dist_km,lat,lon,elevation_m,elevation_raw_m,slope_rad,slope_deg,bearing_deg,segment_km
96.9,-26.375216,27.226856,1385.39,1384.82,-0.003934,-0.2254,309.04,0.1
97.0,-26.374762,27.226231,1384.7,1382.99,-0.005062,-0.29,309.04,0.1
97.1,-26.374309,27.225606,1384.38,1383.63,-0.002851,-0.1633,309.04,0.1
97.2,-26.373855,27.224982,1384.13,1385.03,-0.005804,-0.3326,309.04,0.1
97.3,-26.373401,27.224357,1383.22,1386.76,-0.010688,-0.6124,309.04,0.1
97.4,-26.372948,27.223733,1382.0,1378.43,-0.008985,-0.5148,309.04,0.1
97.5,-26.372494,27.223108,1381.42,1377.98,-0.00236,-0.1352,309.04,0.1
97.6,-26.37204,27.222483,1381.52,1388.47,0.000857,0.0491,309.04,0.1
97.7,-26.371586,27.221859,1381.59,1380.64,-0.001068,-0.0612,309.04,0.1
97.8,-26.371132,27.221234,1381.31,1375.38,-0.004199,-0.2406,309.04,0.1
97.9,-26.370679,27.22061,1380.75,1384.44,-0.005773,-0.3308,309.04,0.1
98.0,-26.370225,27.219985,1380.16,1384.3,-0.002613,-0.1497,309.04,0.1
98.1,-26.369771,27.21936,1380.23,1374.09,0.007007,0.4015,309.04,0.1
98.2,-26.369318,27.218736,1381.56,1382.65,0.015101,0.8652,309.04,0.1
98.3,-26.368864,27.218111,1383.25,1384.95,0.009737,0.5579,309.04,0.1
98.4,-26.36841,27.217487,1383.51,1382.9,-0.007586,-0.4347,309.04,0.1
98.5,-26.367956,27.216862,1381.73,1383.95,-0.021432,-1.228,309.04,0.1
98.6,-26.367502,27.216237,1379.22,1373.54,-0.020608,-1.1808,309.04,0.1
98.7,-26.367049,27.215613,1377.61,1381.98,-0.007023,-0.4024,309.04,0.1
98.8,-26.366595,27.214988,1377.81,1378.57,0.012115,0.6941,309.04,0.1
98.9,-26.366141,27.214364,1380.04,1377.44,0.029071,1.6657,309.03,0.1
99.0,-26.365688,27.213739,1383.63,1383.97,0.033165,1.9002,309.03,0.1
99.1,-26.365234,27.213114,1386.67,1386.78,0.017072,0.9781,309.03,0.1
99.2,-26.36478,27.21249,1387.04,1388.12,-0.010558,-0.605,309.03,0.1
99.3,-26.364326,27.211865,1384.56,1385.49,-0.028711,-1.645,309.03,0.1
99.4,-26.363872,27.211241,1381.3,1378.14,-0.025355,-1.4527,309.03,0.1
99.5,-26.363419,27.210616,1379.49,1380.22,-0.0089,-0.51,309.03,0.1
99.6,-26.362965,27.209991,1379.52,1382.06,0.003724,0.2134,309.03,0.1
99.7,-26.362511,27.209367,1380.23,1378.6,0.003639,0.2085,309.03,0.1
99.8,-26.362058,27.208742,1380.25,1378.42,-0.006516,-0.3733,309.03,0.1
99.9,-26.361604,27.208117,1378.93,1381.66,-0.017219,-0.9866,309.03,0.1
100.0,-26.36115,27.207493,1376.8,1377.02,-0.018073,-1.0355,309.03,0.1
100.1,-26.360696,27.206868,1375.31,1373.44,-0.006554,-0.3755,309.03,0.1
100.2,-26.360242,27.206244,1375.49,1374.79,0.007786,0.4461,309.03,0.1
100.3,-26.359789,27.205619,1376.87,1379.8,0.012921,0.7403,309.03,0.1
100.4,-26.359335,27.204994,1378.08,1376.42,0.007102,0.4069,309.03,0.1
100.5,-26.358881,27.20437,1378.29,1377.88,-0.001969,-0.1128,309.03,0.1
100.6,-26.358428,27.203745,1377.68,1379.31,-0.007359,-0.4217,309.03,0.1
100.7,-26.357974,27.203121,1376.82,1373.86,-0.007447,-0.4267,309.03,0.1
100.8,-26.35752,27.202496,1376.19,1379.29,-0.003674,-0.2105,309.03,0.1
100.9,-26.357066,27.201871,1376.08,1377.18,-0.000454,-0.026,309.03,0.1
101.0,-26.356612,27.201247,1376.1,1368.89,-0.005096,-0.292,309.03,0.1
101.1,-26.356159,27.200622,1375.07,1382.06,-0.018879,-1.0817,309.03,0.1
101.2,-26.355705,27.199998,1372.33,1372.12,-0.029106,-1.6677,309.03,0.1
101.3,-26.355251,27.199373,1369.24,1366.13,-0.021159,-1.2123,309.03,0.1
101.4,-26.354798,27.198748,1368.09,1368.96,0.001092,0.0626,309.03,0.1
101.5,-26.354344,27.198124,1369.46,1368.87,0.017991,1.0308,309.03,0.1
101.6,-26.35389,27.197499,1371.69,1374.01,0.018088,1.0364,309.03,0.1
101.7,-26.353436,27.196875,1373.08,1372.17,0.00921,0.5277,309.03,0.1
101.8,-26.352982,27.19625,1373.54,1371.64,0.004606,0.2639,309.03,0.1
101.9,-26.352529,27.195625,1374.0,1376.2,0.006871,0.3937,309.03,0.1
102.0,-26.352075,27.195001,1374.91,1374.59,0.007744,0.4437,309.03,0.1
102.1,-26.351621,27.194376,1375.55,1374.26,-0.001487,-0.0852,309.03,0.1
102.2,-26.351168,27.193752,1374.61,1374.51,-0.020222,-1.1586,309.03,0.1
102.3,-26.350714,27.193127,1371.5,1375.33,-0.036255,-2.0773,309.03,0.1
102.4,-26.35026,27.192502,1367.36,1361.5,-0.034617,-1.9834,309.03,0.1
102.5,-26.349806,27.191878,1364.58,1370.01,-0.01154,-0.6612,309.03,0.1
102.6,-26.349353,27.191253,1365.05,1360.72,0.020191,1.1569,309.03,0.1
102.7,-26.348899,27.190628,1368.62,1371.59,0.040126,2.299,309.03,0.1
102.8,-26.348445,27.190004,1373.08,1371.18,0.035472,2.0324,309.03,0.1
102.9,-26.347991,27.189379,1375.71,1376.22,0.010759,0.6164,309.03,0.1
103.0,-26.347538,27.188755,1375.23,1376.73,-0.015508,-0.8885,309.03,0.1
103.1,-26.347084,27.18813,1372.61,1371.6,-0.026039,-1.4919,309.03,0.1
103.2,-26.34663,27.187505,1370.02,1367.87,-0.01836,-1.052,309.03,0.1
103.3,-26.346176,27.186881,1368.94,1372.6,-0.003235,-0.1854,309.03,0.1
103.4,-26.345722,27.186256,1369.38,1367.33,0.007594,0.4351,309.03,0.1
103.5,-26.345269,27.185632,1370.46,1369.76,0.009424,0.54,309.03,0.1
103.6,-26.344815,27.185007,1371.26,1374.49,0.003756,0.2152,309.03,0.1
103.7,-26.344361,27.184382,1371.21,1366.57,-0.004377,-0.2508,309.03,0.1
103.8,-26.343908,27.183758,1370.38,1373.19,-0.007799,-0.4468,309.03,0.1
103.9,-26.343454,27.183133,1369.65,1372.35,-0.002152,-0.1233,309.03,0.1
104.0,-26.343,27.182509,1369.95,1363.99,0.006314,0.3618,309.03,0.1
104.1,-26.342546,27.181884,1370.91,1373.43,0.003813,0.2184,309.03,0.1
104.2,-26.342092,27.181259,1370.72,1371.86,-0.012872,-0.7375,309.03,0.1
104.3,-26.341639,27.180635,1368.34,1368.68,-0.027085,-1.5519,309.03,0.1
104.4,-26.341185,27.18001,1365.3,1364.16,-0.020979,-1.202,309.03,0.1
104.5,-26.340731,27.179386,1364.14,1363.48,0.000322,0.0185,309.03,0.1
104.6,-26.340278,27.178761,1365.36,1364.89,0.013463,0.7714,309.03,0.1
104.7,-26.339824,27.178136,1366.83,1370.1,0.005465,0.3131,309.03,0.1
104.8,-26.33937,27.177512,1366.46,1362.42,-0.010761,-0.6165,309.03,0.1
104.9,-26.338916,27.176887,1364.68,1369.19,-0.012549,-0.719,309.03,0.1
105.0,-26.338463,27.176262,1363.95,1360.6,0.00496,0.2842,309.03,0.1
105.1,-26.338009,27.175638,1365.67,1365.6,0.022808,1.3068,309.03,0.1
105.2,-26.337555,27.175013,1368.51,1366.98,0.021564,1.2355,309.03,0.1
105.3,-26.337101,27.174389,1369.99,1378.47,0.004672,0.2677,309.03,0.1
105.4,-26.336648,27.173764,1369.44,1359.17,-0.008927,-0.5115,309.03,0.1
105.5,-26.336194,27.173139,1368.2,1373.23,-0.010157,-0.5819,309.03,0.1
105.6,-26.33574,27.172515,1367.41,1366.43,-0.00619,-0.3547,309.03,0.1
105.7,-26.335286,27.17189,1366.96,1367.55,-0.004466,-0.2559,309.03,0.1
105.8,-26.334832,27.171266,1366.52,1365.9,-0.003038,-0.1741,309.03,0.1
105.9,-26.334379,27.170641,1366.36,1367.35,0.001719,0.0985,309.03,0.1
106.0,-26.333925,27.170016,1366.86,1364.18,0.006367,0.3648,309.03,0.1
106.1,-26.333471,27.169392,1367.63,1372.03,0.003345,0.1917,309.03,0.1
106.2,-26.333018,27.168767,1367.53,1362.3,-0.009285,-0.532,309.03,0.1
106.3,-26.332564,27.168143,1365.77,1370.07,-0.022387,-1.2827,309.03,0.1
106.4,-26.33211,27.167518,1363.05,1361.0,-0.02167,-1.2416,309.03,0.1
106.5,-26.331656,27.166893,1361.44,1363.75,-0.002955,-0.1693,309.03,0.1
106.6,-26.331202,27.166269,1362.46,1358.51,0.018626,1.0672,309.03,0.1
106.7,-26.330749,27.165644,1365.16,1365.97,0.021617,1.2386,309.03,0.1
106.8,-26.330295,27.16502,1366.79,1370.74,0.002435,0.1395,309.03,0.1
106.9,-26.329841,27.164395,1365.65,1362.96,-0.021085,-1.2081,309.03,0.1
107.0,-26.329388,27.16377,1362.57,1362.19,-0.031779,-1.8208,309.03,0.1
107.1,-26.328934,27.163146,1359.29,1357.42,-0.027967,-1.6024,309.03,0.1
107.2,-26.32848,27.162521,1356.97,1361.68,-0.013648,-0.782,309.03,0.1
107.3,-26.328026,27.161897,1356.56,1354.69,0.010572,0.6057,309.03,0.1
107.4,-26.327573,27.161272,1359.09,1357.92,0.037517,2.1496,309.03,0.1
107.5,-26.327119,27.160647,1364.07,1363.45,0.04788,2.7433,309.03,0.1
107.6,-26.326665,27.160023,1368.67,1368.74,0.029324,1.6801,309.03,0.1
107.7,-26.326211,27.159398,1369.94,1376.03,-0.004837,-0.2772,309.03,0.1
107.8,-26.325758,27.158774,1367.7,1358.88,-0.027784,-1.5919,309.03,0.1
107.9,-26.325304,27.158149,1364.38,1368.83,-0.026999,-1.5469,309.03,0.1
108.0,-26.32485,27.157524,1362.3,1362.71,-0.011637,-0.6668,309.02,0.1
108.1,-26.324396,27.1569,1362.05,1360.57,0.001565,0.0897,309.02,0.1
108.2,-26.323942,27.156275,1362.62,1363.32,0.001517,0.0869,309.02,0.1
108.3,-26.323489,27.15565,1362.35,1361.31,-0.011673,-0.6688,309.02,0.1
108.4,-26.323035,27.155026,1360.28,1361.39,-0.025677,-1.4712,309.02,0.1
108.5,-26.322581,27.154401,1357.22,1358.64,-0.024742,-1.4176,309.02,0.1
108.6,-26.322128,27.153777,1355.33,1353.53,-0.006729,-0.3855,309.02,0.1
108.7,-26.321674,27.153152,1355.87,1352.65,0.012465,0.7142,309.02,0.1
108.8,-26.32122,27.152527,1357.82,1363.48,0.01754,1.005,309.02,0.1
108.9,-26.320766,27.151903,1359.38,1358.67,0.010764,0.6167,309.02,0.1
109.0,-26.320312,27.151278,1359.98,1356.92,0.003517,0.2015,309.02,0.1
109.1,-26.319859,27.150654,1360.08,1359.79,0.000256,0.0146,309.02,0.1
109.2,-26.319405,27.150029,1360.03,1363.57,0.000261,0.0149,309.02,0.1
109.3,-26.318951,27.149404,1360.14,1360.34,0.004971,0.2848,309.02,0.1
109.4,-26.318498,27.14878,1361.02,1356.01,0.012642,0.7243,309.02,0.1
109.5,-26.318044,27.148155,1362.66,1365.27,0.01495,0.8566,309.02,0.1
109.6,-26.31759,27.147531,1364.01,1366.89,0.008296,0.4754,309.02,0.1
109.7,-26.317136,27.146906,1364.32,1361.32,1.7e-05,0.001,309.02,0.1
109.8,-26.316683,27.146281,1364.02,1363.57,-0.003035,-0.1739,309.02,0.1
109.9,-26.316229,27.145657,1363.72,1364.77,-0.003445,-0.1974,309.02,0.1
110.0,-26.315775,27.145032,1363.33,1364.06,-0.006296,-0.3607,309.02,0.1
110.1,-26.315321,27.144408,1362.46,1361.34,-0.011405,-0.6535,309.02,0.1
110.2,-26.314868,27.143783,1361.05,1361.12,-0.016452,-0.9427,309.02,0.1
110.3,-26.314414,27.143158,1359.17,1360.59,-0.021177,-1.2133,309.02,0.1
110.4,-26.31396,27.142534,1356.81,1352.36,-0.023277,-1.3337,309.02,0.1
110.5,-26.313506,27.141909,1354.51,1361.21,-0.01472,-0.8434,309.02,0.1
110.6,-26.313052,27.141284,1353.87,1350.79,0.00874,0.5008,309.02,0.1
110.7,-26.312599,27.14066,1356.26,1353.46,0.033476,1.918,309.02,0.1
110.8,-26.312145,27.140035,1360.56,1363.82,0.034705,1.9884,309.02,0.1
110.9,-26.311691,27.139411,1363.2,1361.37,0.004924,0.2821,309.02,0.1
111.0,-26.311238,27.138786,1361.55,1364.47,-0.031439,-1.8013,309.02,0.1
111.1,-26.310784,27.138161,1356.91,1355.54,-0.04109,-2.3543,309.02,0.1
111.2,-26.31033,27.137537,1353.33,1351.01,-0.017194,-0.9851,309.02,0.1
111.3,-26.309876,27.136912,1353.47,1355.44,0.015265,0.8746,309.02,0.1
111.4,-26.309422,27.136288,1356.38,1357.02,0.027207,1.5589,309.02,0.1
111.5,-26.308969,27.135663,1358.92,1356.78,0.012879,0.7379,309.02,0.1
111.6,-26.308515,27.135038,1358.95,1361.92,-0.009647,-0.5528,309.02,0.1
111.7,-26.308061,27.134414,1356.99,1354.32,-0.019064,-1.0923,309.02,0.1
111.8,-26.307608,27.133789,1355.14,1357.76,-0.010881,-0.6234,309.02,0.1
111.9,-26.307154,27.133165,1354.81,1350.94,0.000792,0.0454,309.02,0.1
112.0,-26.3067,27.13254,1355.3,1358.01,0.000854,0.0489,309.02,0.1
112.1,-26.306246,27.131915,1354.98,1355.65,-0.008509,-0.4875,309.02,0.1
112.2,-26.305792,27.131291,1353.6,1351.77,-0.010627,-0.6089,309.02,0.1
112.3,-26.305339,27.130666,1352.86,1354.22,0.003986,0.2284,309.02,0.1
112.4,-26.304885,27.130042,1354.4,1354.36,0.022787,1.3056,309.02,0.1
112.5,-26.304431,27.129417,1357.41,1353.81,0.022438,1.2856,309.02,0.1
112.6,-26.303978,27.128792,1358.88,1363.91,-0.004017,-0.2301,309.02,0.1
112.7,-26.303524,27.128168,1356.61,1354.44,-0.035234,-2.0188,309.02,0.1
112.8,-26.30307,27.127543,1351.83,1353.6,-0.042219,-2.419,309.02,0.1
112.9,-26.302616,27.126919,1348.16,1344.22,-0.018892,-1.0825,309.02,0.1
113.0,-26.302162,27.126294,1348.05,1350.13,0.014123,0.8092,309.02,0.1
113.1,-26.301709,27.125669,1350.99,1353.17,0.033344,1.9105,309.02,0.1
113.2,-26.301255,27.125045,1354.73,1350.95,0.03181,1.8226,309.02,0.1
113.3,-26.300801,27.12442,1357.35,1361.18,0.016115,0.9233,309.02,0.1
113.4,-26.300348,27.123796,1357.95,1353.34,-0.003509,-0.2011,309.02,0.1
113.5,-26.299894,27.123171,1356.65,1360.51,-0.015843,-0.9077,309.02,0.1
113.6,-26.29944,27.122546,1354.78,1354.27,-0.012089,-0.6926,309.02,0.1
113.7,-26.298986,27.121922,1354.23,1354.04,0.002728,0.1563,309.02,0.1
113.8,-26.298532,27.121297,1355.33,1353.31,0.007288,0.4176,309.02,0.1
113.9,-26.298079,27.120672,1355.69,1353.68,-0.012479,-0.715,309.02,0.1
114.0,-26.297625,27.120048,1352.83,1362.15,-0.038275,-2.193,309.02,0.1
114.1,-26.297171,27.119423,1348.03,1341.86,-0.035677,-2.0442,309.02,0.1
114.2,-26.296718,27.118799,1345.69,1343.36,0.000551,0.0316,309.02,0.1
114.3,-26.296264,27.118174,1348.14,1350.55,0.035538,2.0362,309.02,0.1
114.4,-26.29581,27.117549,1352.8,1353.25,0.037065,2.1237,309.02,0.1
114.5,-26.295356,27.116925,1355.56,1356.53,0.013049,0.7476,309.02,0.1
114.6,-26.294902,27.1163,1355.41,1355.36,-0.004628,-0.2652,309.02,0.1
114.7,-26.294449,27.115676,1354.63,1350.98,-0.001255,-0.0719,309.02,0.1
114.8,-26.293995,27.115051,1355.16,1357.91,0.009224,0.5285,309.02,0.1
114.9,-26.293541,27.114426,1356.48,1357.87,0.008174,0.4683,309.02,0.1
115.0,-26.293088,27.113802,1356.8,1353.56,-0.005655,-0.324,309.02,0.1
115.1,-26.292634,27.113177,1355.34,1357.37,-0.018284,-1.0476,309.02,0.1
115.2,-26.29218,27.112553,1353.14,1353.83,-0.016404,-0.9399,309.02,0.1
115.3,-26.291726,27.111928,1352.06,1349.58,-0.000366,-0.021,309.02,0.1
115.4,-26.291272,27.111303,1353.07,1355.79,0.013886,0.7956,309.02,0.1
115.5,-26.290819,27.110679,1354.84,1352.78,0.007643,0.4379,309.02,0.1
115.6,-26.290365,27.110054,1354.59,1352.15,-0.019294,-1.1055,309.02,0.1
115.7,-26.289911,27.10943,1350.98,1359.43,-0.041522,-2.379,309.02,0.1
115.8,-26.289458,27.108805,1346.29,1339.74,-0.032705,-1.8739,309.02,0.1
115.9,-26.289004,27.10818,1344.44,1344.83,0.000467,0.0268,309.02,0.1
116.0,-26.28855,27.107556,1346.38,1345.91,0.02144,1.2284,309.02,0.1
116.1,-26.288096,27.106931,1348.73,1349.95,0.008791,0.5037,309.02,0.1
116.2,-26.287642,27.106307,1348.14,1350.43,-0.014087,-0.8071,309.02,0.1
116.3,-26.287189,27.105682,1345.91,1344.09,-0.007818,-0.4479,309.02,0.1
116.4,-26.286735,27.105057,1346.57,1346.63,0.029837,1.7096,309.02,0.1
116.5,-26.286281,27.104433,1351.88,1347.19,0.056396,3.2312,309.02,0.1
116.6,-26.285828,27.103808,1357.86,1363.71,0.035514,2.0348,309.02,0.1
116.7,-26.285374,27.103183,1358.98,1360.37,-0.018488,-1.0593,309.02,0.1
116.8,-26.28492,27.102559,1354.17,1349.24,-0.056892,-3.2597,309.02,0.1
116.9,-26.284466,27.101934,1347.59,1349.42,-0.050333,-2.8839,309.02,0.1
117.0,-26.284012,27.10131,1344.09,1345.43,-0.013745,-0.7875,309.02,0.1
117.1,-26.283559,27.100685,1344.84,1341.58,0.015854,0.9083,309.01,0.1
117.2,-26.283105,27.10006,1347.26,1350.48,0.016671,0.9552,309.01,0.1
117.3,-26.282651,27.099436,1348.18,1346.01,-0.000992,-0.0568,309.01,0.1
117.4,-26.282198,27.098811,1347.06,1350.52,-0.009976,-0.5716,309.01,0.1
117.5,-26.281744,27.098187,1346.18,1342.89,0.002478,0.142,309.01,0.1
117.6,-26.28129,27.097562,1347.56,1347.03,0.020671,1.1843,309.01,0.1
117.7,-26.280836,27.096937,1350.32,1351.53,0.021223,1.216,309.01,0.1
117.8,-26.280382,27.096313,1351.81,1352.57,0.003419,0.1959,309.01,0.1
117.9,-26.279929,27.095688,1351.0,1352.78,-0.010816,-0.6197,309.01,0.1
118.0,-26.279475,27.095064,1349.64,1344.04,-0.006692,-0.3834,309.01,0.1
118.1,-26.279021,27.094439,1349.66,1354.87,0.005126,0.2937,309.01,0.1
118.2,-26.278568,27.093814,1350.67,1346.55,0.00521,0.2985,309.01,0.1
118.3,-26.278114,27.09319,1350.71,1353.68,-0.007761,-0.4447,309.01,0.1
118.4,-26.27766,27.092565,1349.11,1350.42,-0.015891,-0.9105,309.01,0.1
118.5,-26.277206,27.091941,1347.53,1343.55,-0.006143,-0.352,309.01,0.1
118.6,-26.276752,27.091316,1347.89,1348.81,0.013557,0.7768,309.01,0.1
118.7,-26.276299,27.090691,1350.24,1352.18,0.025182,1.4428,309.01,0.1
118.8,-26.275845,27.090067,1352.92,1353.38,0.020155,1.1548,309.01,0.1
118.9,-26.275391,27.089442,1354.27,1349.58,0.00478,0.2739,309.01,0.1
119.0,-26.274938,27.088818,1353.88,1357.91,-0.006387,-0.3659,309.01,0.1
119.1,-26.274484,27.088193,1352.99,1355.26,-0.001978,-0.1133,309.01,0.1
119.2,-26.27403,27.087568,1353.48,1348.91,0.012391,0.7099,309.01,0.1
119.3,-26.273576,27.086944,1355.47,1353.91,0.015245,0.8735,309.01,0.1
119.4,-26.273122,27.086319,1356.53,1359.8,-0.00381,-0.2183,309.01,0.1
119.5,-26.272669,27.085694,1354.71,1359.91,-0.026093,-1.495,309.01,0.1
119.6,-26.272215,27.08507,1351.31,1343.94,-0.028863,-1.6537,309.01,0.1
119.7,-26.271761,27.084445,1348.94,1345.43,-0.016988,-0.9733,309.01,0.1
119.8,-26.271308,27.083821,1347.92,1357.46,-0.009274,-0.5314,309.01,0.1
119.9,-26.270854,27.083196,1347.08,1344.73,-0.00632,-0.3621,309.01,0.1
120.0,-26.2704,27.082571,1346.65,1343.39,0.003176,0.1819,309.01,0.1
120.1,-26.269946,27.081947,1347.72,1347.55,0.014283,0.8183,309.01,0.1
120.2,-26.269493,27.081322,1349.51,1352.07,0.010002,0.5731,309.01,0.1
120.3,-26.269039,27.080698,1349.72,1349.44,-0.009339,-0.5351,309.01,0.1
120.4,-26.268585,27.080073,1347.64,1346.69,-0.020801,-1.1918,309.01,0.1
120.5,-26.268131,27.079448,1345.56,1346.56,-0.006586,-0.3773,309.01,0.1
120.6,-26.267678,27.078824,1346.32,1346.36,0.022811,1.307,309.01,0.1
120.7,-26.267224,27.078199,1350.12,1345.51,0.038644,2.2141,309.01,0.1
120.8,-26.26677,27.077575,1354.06,1361.31,0.025295,1.4493,309.01,0.1
120.9,-26.266316,27.07695,1355.18,1351.38,-0.004253,-0.2437,309.01,0.1
121.0,-26.265862,27.076325,1353.21,1354.33,-0.026119,-1.4965,309.01,0.1
121.1,-26.265409,27.075701,1349.95,1347.44,-0.031539,-1.807,309.01,0.1
121.2,-26.264955,27.075076,1346.9,1348.96,-0.028667,-1.6425,309.01,0.1
121.3,-26.264501,27.074452,1344.22,1346.32,-0.025792,-1.4778,309.01,0.1
121.4,-26.264048,27.073827,1341.74,1336.63,-0.022183,-1.271,309.01,0.1
121.5,-26.263594,27.073202,1339.78,1343.0,-0.012133,-0.6952,309.01,0.1
121.6,-26.26314,27.072578,1339.31,1340.84,0.007793,0.4465,309.01,0.1
121.7,-26.262686,27.071953,1341.34,1338.65,0.03242,1.8575,309.01,0.1
121.8,-26.262232,27.071328,1345.8,1343.93,0.047601,2.7273,309.01,0.1
121.9,-26.261779,27.070704,1350.87,1356.54,0.041893,2.4003,309.01,0.1
122.0,-26.261325,27.070079,1354.18,1349.7,0.018966,1.0867,309.01,0.1
122.1,-26.260871,27.069455,1354.66,1356.39,-0.00552,-0.3163,309.01,0.1
122.2,-26.260418,27.06883,1353.07,1352.0,-0.017917,-1.0266,309.01,0.1
122.3,-26.259964,27.068205,1351.08,1353.87,-0.015471,-0.8864,309.01,0.1
122.4,-26.25951,27.067581,1349.98,1345.47,-0.004885,-0.2799,309.01,0.1
122.5,-26.259056,27.066956,1350.1,1352.61,0.005007,0.2869,309.01,0.1
122.6,-26.258603,27.066332,1350.98,1353.65,0.009103,0.5216,309.01,0.1
122.7,-26.258149,27.065707,1351.92,1347.14,0.005051,0.2894,309.01,0.1
122.8,-26.257695,27.065082,1351.99,1352.84,-0.007746,-0.4438,309.01,0.1
122.9,-26.257241,27.064458,1350.37,1352.9,-0.022103,-1.2664,309.01,0.1
123.0,-26.256788,27.063833,1347.57,1347.34,-0.023316,-1.3359,309.01,0.1
123.1,-26.256334,27.063209,1345.71,1344.5,-0.00629,-0.3604,309.01,0.1
123.2,-26.25588,27.062584,1346.31,1344.21,0.013117,0.7515,309.01,0.1
123.3,-26.255426,27.061959,1348.33,1350.59,0.015988,0.9161,309.01,0.1
123.4,-26.254972,27.061335,1349.51,1351.82,0.005655,0.324,309.01,0.1
123.5,-26.254519,27.06071,1349.46,1346.25,0.002396,0.1373,309.01,0.1
123.6,-26.254065,27.060086,1349.99,1350.38,0.014309,0.8198,309.01,0.1
123.7,-26.253611,27.059461,1352.32,1353.13,0.025841,1.4806,309.01,0.1
123.8,-26.253158,27.058836,1355.16,1353.4,0.018831,1.0789,309.01,0.1
123.9,-26.252704,27.058212,1356.09,1358.1,-0.003233,-0.1852,309.01,0.1
124.0,-26.25225,27.057587,1354.51,1356.76,-0.018684,-1.0705,309.01,0.1
124.1,-26.251796,27.056963,1352.35,1345.4,-0.013626,-0.7807,309.01,0.1
124.2,-26.251342,27.056338,1351.79,1358.86,0.002162,0.1239,309.01,0.1
124.3,-26.250889,27.055713,1352.79,1347.83,0.007303,0.4184,309.01,0.1
124.4,-26.250435,27.055089,1353.25,1355.75,-0.007214,-0.4133,309.01,0.1
124.5,-26.249981,27.054464,1351.34,1350.9,-0.028413,-1.6279,309.01,0.1
124.6,-26.249528,27.05384,1347.56,1348.54,-0.033762,-1.9344,309.01,0.1
124.7,-26.249074,27.053215,1344.59,1341.61,-0.012836,-0.7355,309.01,0.1
124.8,-26.24862,27.05259,1345.0,1349.83,0.021093,1.2085,309.01,0.1
124.9,-26.248166,27.051966,1348.81,1342.93,0.040631,2.328,309.01,0.1
125.0,-26.247713,27.051341,1353.13,1355.61,0.029025,1.663,309.01,0.1
125.1,-26.247259,27.050716,1354.61,1358.41,-0.002923,-0.1675,309.01,0.1
125.2,-26.246805,27.050092,1352.54,1346.89,-0.026561,-1.5219,309.01,0.1
125.3,-26.246351,27.049467,1349.3,1352.43,-0.023194,-1.3289,309.01,0.1
125.4,-26.245898,27.048843,1347.9,1347.34,0.00032,0.0183,309.01,0.1
125.5,-26.245444,27.048218,1349.36,1347.88,0.021809,1.2496,309.01,0.1
125.6,-26.24499,27.047593,1352.27,1354.94,0.025179,1.4426,309.01,0.1
125.7,-26.244536,27.046969,1354.4,1350.93,0.012447,0.7132,309.01,0.1
125.8,-26.244082,27.046344,1354.75,1359.88,-0.001734,-0.0994,309.01,0.1
125.9,-26.243629,27.04572,1354.05,1348.82,-0.006218,-0.3563,309.01,0.1
126.0,-26.243175,27.045095,1353.51,1356.29,-0.003444,-0.1973,309.01,0.1
126.1,-26.242721,27.04447,1353.37,1351.83,-0.002929,-0.1678,309.01,0.1
126.2,-26.242268,27.043846,1352.93,1355.38,-0.007998,-0.4582,309.01,0.1
126.3,-26.241814,27.043221,1351.77,1349.23,-0.01274,-0.7299,309.0,0.1
126.4,-26.24136,27.042597,1350.38,1351.27,-0.010256,-0.5876,309.0,0.1
126.5,-26.240906,27.041972,1349.71,1351.01,0.000134,0.0077,309.0,0.1
126.6,-26.240452,27.041347,1350.4,1347.47,0.013346,0.7647,309.0,0.1
126.7,-26.239999,27.040723,1352.38,1355.02,0.023026,1.3193,309.0,0.1
126.8,-26.239545,27.040098,1355.01,1355.02,0.024552,1.4067,309.0,0.1
126.9,-26.239091,27.039474,1357.29,1354.8,0.01568,0.8984,309.0,0.1
127.0,-26.238638,27.038849,1358.15,1359.59,-0.001711,-0.098,309.0,0.1
127.1,-26.238184,27.038224,1356.95,1359.22,-0.019615,-1.1239,309.0,0.1
127.2,-26.23773,27.0376,1354.22,1350.16,-0.027723,-1.5884,309.0,0.1
127.3,-26.237276,27.036975,1351.41,1353.97,-0.021267,-1.2185,309.0,0.1
127.4,-26.236823,27.03635,1349.97,1349.06,-0.003758,-0.2153,309.0,0.1
127.5,-26.236369,27.035726,1350.65,1352.36,0.015893,0.9106,309.0,0.1
127.6,-26.235915,27.035101,1353.15,1349.32,0.026423,1.5139,309.0,0.1
127.7,-26.235461,27.034477,1355.94,1360.49,0.01847,1.0583,309.0,0.1
127.8,-26.235008,27.033852,1356.84,1354.28,-0.007399,-0.4239,309.0,0.1
127.9,-26.234554,27.033227,1354.46,1351.44,-0.034576,-1.981,309.0,0.1
128.0,-26.2341,27.032603,1349.92,1358.58,-0.038446,-2.2028,309.0,0.1
128.1,-26.233646,27.031978,1346.77,1341.83,-0.01118,-0.6406,309.0,0.1
128.2,-26.233192,27.031354,1347.69,1342.69,0.022056,1.2637,309.0,0.1
128.3,-26.232739,27.030729,1351.18,1356.82,0.027221,1.5596,309.0,0.1
128.4,-26.232285,27.030104,1353.13,1353.22,0.005187,0.2972,309.0,0.1
128.5,-26.231831,27.02948,1352.22,1354.25,-0.007982,-0.4573,309.0,0.1
